Small_talk_busy,- загрузка большая?
Small_talk_busy,- загружена делами?
Small_talk_busy,- кажется ты очень занята
Small_talk_busy,- дела дела
Small_talk_busy,- много дел у тебя
Small_talk_busy,- деловая колбаса
Small_talk_busy,- ну вы деловая конечно
Small_talk_busy,- деловитая
Small_talk_busy,- дел куча наверное?
Small_talk_residence,- квартирка есть?
Small_talk_residence,- есть дом?
Small_talk_residence,- обитаешь где?
Small_talk_residence,- где ночуешь
Small_talk_residence,- далеко живешь?
Small_talk_residence,- проживаешь по какому адресу?
Small_talk_residence,- адрес твой какой
Small_talk_residence,- где твой дом находится
Small_talk_residence,- квартира у тебя на какой улице?
Small_talk_residence,- интересно а где ты есть
Small_talk_residence,- ты живешь на облаке?
Small_talk_residence,- ты живешь рядом со мной?
Small_talk_residence,- ты живешь рядом?
Small_talk_residence,- объясни где ты
Small_talk_residence,- ты далеко от меня?
Small_talk_residence,- как мне тебя найти?
Small_talk_residence,- ты от меня далеко?
Small_talk_residence,- далеко ли ты?
Small_talk_residence,- хотелось бы понять где ты обитаешь
Small_talk_residence,- ты живешь в компьютере?
Small_talk_residence,- поделись своим местоположением
Small_talk_residence,- твое местоположение
Small_talk_residence,- местоположение где твое
Small_talk_residence,- ну так что откуда ты
Small_talk_residence,- расскажи мне где ты находишься
Small_talk_residence,- где ты базируешься
Small_talk_residence,- какие твои координаты?
Small_talk_residence,- из какой ты страны?
Small_talk_residence,- я хочу узнать где ты живешь
Small_talk_residence,- ты можешь мне сказать в каком ты городе?
Small_talk_user_angry,- я зол на тебя
Small_talk_user_angry,- ты меня разозлила
Small_talk_user_angry,- злишь меня
Small_talk_user_angry,- не зли меня
Small_talk_user_angry,- разозлила ты меня
Small_talk_user_angry,- злой я
Small_talk_user_angry,- злюсь
Small_talk_user_angry,- Юляя я зол на тебя
Small_talk_user_angry,- все настроение испортила
Small_talk_user_angry,- ты мне настроение портишь
Small_talk_user_angry,- испортила мне настроение
Small_talk_user_angry,- Я взбешен
Small_talk_user_angry,- Я чуть не лопнул от злости
Small_talk_user_angry,- Я абсолютно в ярости
Small_talk_user_angry,- Я сейчас в ярости.
Small_talk_user_angry,- я в ярости
Small_talk_user_angry,"- Мне кажется, что я чувствую себя раздражённым"
Small_talk_user_angry,- Я чувствую себя немного злым
Small_talk_user_angry,- горю от злости
Small_talk_user_angry,- Я злюсь
Small_talk_user_angry,- Я разгорячён
Small_talk_user_angry,- я в ярости
Small_talk_user_angry,- я раздражён
Small_talk_user_angry,- пожалуй можно начать заново
Small_talk_user_angry,- заново
Small_talk_user_angry,- старт
Small_talk_user_angry,- снова начнем
Small_talk_user_angry,- поехали снова
Small_talk_user_angry,- го сначала
Small_talk_user_angry,- стартуем
Small_talk_user_angry,- желаю начать сначала
Small_talk_user_angry,- я вернулся
Small_talk_user_angry,- мы вернулись
Small_talk_user_angry,"- Бот, я здесь."
Small_talk_user_angry,"- Брат, я здесь."
Small_talk_user_angry,"- Девушка, я вернулась."
Small_talk_joke,- да я шучу
Small_talk_joke,- шучу
Small_talk_joke,- это шутка
Small_talk_joke,- ну я же шучу
Small_talk_joke,"- это несерьезно, я шучу"
Small_talk_joke,- шутка
Small_talk_joke,- хотел тебя развеселить
Small_talk_joke,- веселю тебя
Small_talk_joke,- прости это была шутка
Small_talk_joke,- всего лишь шутка
Small_talk_joke,- ради смеха ведь
Small_talk_joke,- не хотел тебя обидеть это шутка
Small_talk_joke,- тебе смешно?
Small_talk_user_sad,- мне грустно
Small_talk_user_sad,- грусть тоска
Small_talk_user_sad,- печаль тоска
Small_talk_user_sad,- печаль беда
Small_talk_user_sad,- тоска
Small_talk_user_sad,- грустно
Small_talk_user_sad,- печальный я
Small_talk_user_sad,- я грущу
Small_talk_user_sad,- грустное настроение
Small_talk_user_sad,- плохое настроение
Small_talk_user_sad,- негатив
Small_talk_user_sad,- депрессия у меня
Small_talk_user_sad,- дела идут плохо очень
Small_talk_user_sad,- плохо дела
Small_talk_user_sad,- дела ужасно
Small_talk_user_sad,- делишки так себе
Small_talk_user_sad,- не огонь
Small_talk_user_sad,- не очень
Small_talk_user_sad,- не але
Small_talk_user_sad,- ну так себе
Small_talk_user_sad,- ну такое
Small_talk_user_sad,- плохи дела
Small_talk_user_sad,- у меня все плохо
Small_talk_user_sad,- все ужасно
Small_talk_user_sad,- все плохо
Small_talk_user_sad,- ужасно все
Small_talk_user_sad,- мои дела ужасно
Small_talk_user_sad,- сейчас у меня дела не очень
Small_talk_user_sad,- дела идут плохо
Small_talkt_wait,- кого ждем
Small_talkt_wait,- чего ждем
Small_talkt_wait,- удержи звонок
Small_talkt_wait,- можешь повисеть?
Small_talkt_wait,- можешь повисеть на линии?
Small_talkt_wait,"- Не могу дождаться, когда вернусь."
Small_talkt_wait,"- Не волнуйся, бот. Я вернусь."
Small_talkt_wait,"- Не волнуйся, я вернусь."
Small_talkt_wait,- Подождите моего возвращения
Small_talkt_wait,"- Успокойся, я вернусь"
Small_talkt_wait,- Подожди секунду
Small_talkt_wait,- Я вернусь
Small_talkt_wait,- Я вернусь чуть позже
Small_talkt_wait,- Я скоро вернусь
Small_talkt_wait,"- Мне пора, я вернусь позже."
Small_talkt_wait,- Скоро вернусь
Small_talkt_wait,- Вернусь через пару минут
Small_talkt_wait,- в мгновение ока вернусь
Small_talkt_wait,- Вернусь через минуту
Small_talkt_wait,- Я вернусь после двух коктейли
Small_talkt_wait,- жди меня и я вернусь
Small_talkt_wait,- я скоро
Small_talkt_wait,- скоро буду
Small_talkt_wait,- попозже вернусь
Small_talkt_wait,- попозже подойду
Small_talk_bad_mood,- не грусти
Small_talk_bad_mood,- не грусти только
Small_talk_bad_mood,- не печалься
Small_talk_bad_mood,- не переживай
Small_talk_bad_mood,- не плачь
Small_talk_bad_mood,- давай только без соплей
Small_talk_bad_mood,- не надо грустить
Small_talk_bad_mood,- не надо печалиться
Small_talk_bad_mood,- без обид
Small_talk_bad_mood,- нет переживаниям
Small_talk_bad_mood,- уныние это плохо
Small_talk_bad_mood,- все образуется
Small_talk_bad_mood,- скучно ты живешь
Small_talk_bad_mood,- фу как скучно
Small_talk_good_mood,- смотрю у тебя хорошее настроение
Small_talk_good_mood,- ты неплохо держишься
Small_talk_good_mood,- хорошо держишься
Small_talk_good_mood,- крутое настроение у тебя
Small_talk_good_mood,- ты позитивная
Small_talk_good_mood,- кажется кто-то сегодня на позитиве
Small_talk_good_mood,- мм ты сегодня в настроении
